GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q8IZJ0	IFNL2	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q4VK74	9606	UniProt	occurs_in(UBERON:0001277)	P
UniProtKB	Q8N884	CGAS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2442261|PANTHER:PTN002579681|UniProtKB:Q8N884	9606	GO_Central		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:24077100		9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:23929945		9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26046437		9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:24077100		9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:23929945		9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:26046437		9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000315	IMP	PMID:23258413		9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C6L5|ensembl:ENSMUSP00000063331	9606	Ensembl		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C6L5|ensembl:ENSMUSP00000063331	9606	Ensembl		P
UniProtKB	Q8N884	CGAS	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q8NB16	MLKL	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D2Y4	9606	UniProt		P
UniProtKB	Q8NB16	MLKL	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D2Y4|ensembl:ENSMUSP00000055521	9606	Ensembl		P
UniProtKB	Q8NC00	Q8NC00	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027175	9606	InterPro		P
UniProtKB	Q8ND56	LSM14A	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K2F8|ensembl:ENSMUSP00000082723	9606	Ensembl		P
UniProtKB	Q8ND56	LSM14A	involved_in	GO:0039529	RIG-I signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K2F8|ensembl:ENSMUSP00000082723	9606	Ensembl		P
UniProtKB	Q8NDL9	AGBL5	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q09M02	9606	UniProt		P
UniProtKB	Q8NDL9	AGBL5	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09M02|ensembl:ENSMUSP00000143808	9606	Ensembl		P
UniProtKB	Q8NEV9	IL27	involved_in	GO:0050688	regulation of defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0930	9606	UniProt		P
UniProtKB	Q8NEV9	IL27	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3I6|ensembl:ENSMUSP00000054637	9606	Ensembl		P
UniProtKB	Q8NHL6	LILRB1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:15585844		9606	UniProt		P
UniProtKB	Q8NHL6	LILRB1	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:18398485		9606	UniProt	occurs_in(CL:0000451)	P
UniProtKB	Q8NHY9	Q8NHY9	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8TAT6	NPLOC4	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:26471729		9606	UniProt		P
UniProtKB	Q8TB72	PUM2	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000314	IDA	PMID:25340845		9606	UniProt		P
UniProtKB	Q8TDB6	DTX3L	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8TDB6	DTX3L	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000316	IGI	PMID:26479788	UniProtKB:P42224,UniProtKB:Q8IXQ6	9606	UniProt	happens_during(GO:0071346)|happens_during(GO:0035458)	P
UniProtKB	Q8TDR0	TRAF3IP1	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000315	IMP	PMID:22079989		9606	CACAO		P
UniProtKB	Q8WTX9	ZDHHC1	involved_in	GO:0140374	antiviral innate immune response	ECO:0000315	IMP	PMID:25299331		9606	UniProt		P
UniProtKB	Q8WTX9	ZDHHC1	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000315	IMP	PMID:25299331		9606	UniProt		P
UniProtKB	Q8WTX9	ZDHHC1	involved_in	GO:0140374	antiviral innate immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R0N9|ensembl:ENSMUSP00000148381	9606	Ensembl		P
UniProtKB	Q8WTX9	ZDHHC1	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R0N9|ensembl:ENSMUSP00000148381	9606	Ensembl		P
UniProtKB	Q8WXG1	RSAD2	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1929628|PANTHER:PTN002724426|UniProtKB:Q8WXG1	9606	GO_Central		P
UniProtKB	Q8WXG1	RSAD2	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8WXG1	RSAD2	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:16108059		9606	UniProt		P
UniProtKB	Q8WXG1	RSAD2	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:16982913		9606	UniProt		P
UniProtKB	Q8WXG1	RSAD2	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:9391139		9606	UniProt		P
UniProtKB	Q92499	DDX1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q92503	SEC14L1	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:23843640		9606	UniProt		P
UniProtKB	Q92667	AKAP1	involved_in	GO:0140374	antiviral innate immune response	ECO:0000315	IMP	PMID:31522117		9606	UniProt		P
UniProtKB	Q92743	HTRA1	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QZK5|ensembl:ENSRNOP00000027860	9606	Ensembl		P
UniProtKB	Q92841	DDX17	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q92890	UFD1	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:26471729		9606	UniProt		P
UniProtKB	Q92985	IRF7	involved_in	GO:0039530	MDA-5 signaling pathway	ECO:0000304	TAS	PMID:16979567		9606	UniProt		P
UniProtKB	Q92985	IRF7	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q92985	IRF7	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70434|ensembl:ENSMUSP00000026571	9606	Ensembl		P
UniProtKB	Q92985	IRF7	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q93091	RNASE6	NOT|involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:9826755		9606	UniProt		P
UniProtKB	Q93091	RNASE6	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:9826755		9606	UniProt		P
UniProtKB	Q969V5	MUL1	involved_in	GO:0050689	negative regulation of defense response to virus by host	ECO:0000315	IMP	PMID:23399697		9606	UniProt		P
UniProtKB	Q96A61	TRIM52	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:27667714		9606	UniProt		P
UniProtKB	Q96A61	TRIM52	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q96AK3	APOBEC3D	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001419581|UniProtKB:P31941|UniProtKB:Q19Q52|UniProtKB:Q6NTF7|UniProtKB:Q7YR23|UniProtKB:Q8IUX4|UniProtKB:Q96AK3|UniProtKB:Q9HC16|UniProtKB:Q9UH17	9606	GO_Central		P
UniProtKB	Q96AK3	APOBEC3D	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21835787		9606	UniProt		P
UniProtKB	Q96AK3	APOBEC3D	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q96AZ6	ISG20	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000301084|UniProtKB:Q96AZ6	9606	GO_Central		P
UniProtKB	Q96AZ6	ISG20	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:21036379		9606	UniProt		P
UniProtKB	Q96AZ6	ISG20	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q96C10	DHX58	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000314	IDA	PMID:18411269		9606	UniProt		P
UniProtKB	Q96C10	DHX58	involved_in	GO:1900245	positive regulation of MDA-5 signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99J87	9606	UniProt		P
UniProtKB	Q96C10	DHX58	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:21187438		9606	UniProt		P
UniProtKB	Q96C10	DHX58	involved_in	GO:0039534	negative regulation of MDA-5 signaling pathway	ECO:0000315	IMP	PMID:21187438		9606	UniProt		P
UniProtKB	Q96C10	DHX58	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99J87	9606	UniProt		P
UniProtKB	Q96C10	DHX58	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q96C10	DHX58	involved_in	GO:1900245	positive regulation of MDA-5 signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99J87|ensembl:ENSMUSP00000017974	9606	Ensembl		P
UniProtKB	Q96C10	DHX58	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99J87|ensembl:ENSMUSP00000017974	9606	Ensembl		P
UniProtKB	Q96C10	DHX58	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99J87|ensembl:ENSMUSP00000017974	9606	Ensembl		P
UniProtKB	Q96DX7	TRIM44	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:23460740		9606	BHF-UCL		P
UniProtKB	Q96DX8	RTP4	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q96EQ8	RNF125	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000314	IDA	PMID:26471729		9606	UniProt		P
UniProtKB	Q96EQ8	RNF125	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000314	IDA	PMID:17460044		9606	UniProt		P
UniProtKB	Q96F44	TRIM11	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q96I76	GPATCH3	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001024469|UniProtKB:Q96I76	9606	GO_Central		P
UniProtKB	Q96I76	GPATCH3	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:28414768		9606	UniProt		P
UniProtKB	Q96I76	GPATCH3	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040341	9606	InterPro		P
UniProtKB	Q96J02	ITCH	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000315	IMP	PMID:19881509		9606	UniProt		P
UniProtKB	Q96J02	ITCH	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q96QS1	TSPAN32	involved_in	GO:0050688	regulation of defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHH2|ensembl:ENSMUSP00000009396	9606	Ensembl		P
UniProtKB	Q96ST3	SIN3A	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000315	IMP	PMID:22783022		9606	BHF-UCL		P
UniProtKB	Q99558	MAP3K14	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q99623	PHB2	involved_in	GO:0039529	RIG-I signaling pathway	ECO:0000314	IDA	PMID:31522117		9606	UniProt		P
UniProtKB	Q99623	PHB2	involved_in	GO:0140374	antiviral innate immune response	ECO:0000314	IDA	PMID:31522117		9606	UniProt		P
UniProtKB	Q99698	LYST	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P97412	9606	UniProt		P
UniProtKB	Q9BRZ2	TRIM56	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80VI1	9606	UniProt		P
UniProtKB	Q9BRZ2	TRIM56	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9BUI4	POLR3C	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9BV40	VAMP8	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9BY78	RNF26	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000314	IDA	PMID:25254379		9606	UniProt		P
UniProtKB	Q9BYJ4	TRIM34	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9BYW2	SETD2	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:28753426		9606	UniProt		P
UniProtKB	Q9BYW2	SETD2	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9BYX4	IFIH1	involved_in	GO:0039530	MDA-5 signaling pathway	ECO:0000314	IDA	PMID:17600090		9606	UniProt		P
UniProtKB	Q9BYX4	IFIH1	involved_in	GO:0039528	cytoplasmic pattern recognition receptor signaling pathway in response to virus	ECO:0000304	TAS	PMID:21616437		9606	UniProt		P
UniProtKB	Q9BYX4	IFIH1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9BYX4	IFIH1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q9C000	NLRP1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:33093214		9606	UniProt		P
UniProtKB	Q9C000	NLRP1	involved_in	GO:0140374	antiviral innate immune response	ECO:0000314	IDA	PMID:33093214		9606	UniProt		P
UniProtKB	Q9C019	TRIM15	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:23077300		9606	UniProt		P
UniProtKB	Q9C030	TRIM6	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000315	IMP	PMID:24882218		9606	UniProt	happens_during(GO:0002230),occurs_in(CL:0000082)	P
UniProtKB	Q9C035	TRIM5	involved_in	GO:0051607	defense response to virus	ECO:0000304	TAS	PMID:22291694		9606	UniProt		P
UniProtKB	Q9C035	TRIM5	involved_in	GO:0051607	defense response to virus	ECO:0000304	TAS	PMID:21512573		9606	UniProt		P
UniProtKB	Q9C035	TRIM5	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9GZX7	AICDA	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001419581|UniProtKB:P31941|UniProtKB:Q19Q52|UniProtKB:Q6NTF7|UniProtKB:Q7YR23|UniProtKB:Q8IUX4|UniProtKB:Q96AK3|UniProtKB:Q9HC16|UniProtKB:Q9UH17	9606	GO_Central		P
UniProtKB	Q9H078	CLPB	involved_in	GO:0039529	RIG-I signaling pathway	ECO:0000314	IDA	PMID:31522117		9606	UniProt		P
UniProtKB	Q9H078	CLPB	involved_in	GO:0140374	antiviral innate immune response	ECO:0000314	IDA	PMID:31522117		9606	UniProt		P
UniProtKB	Q9H0P0	NT5C3A	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q9H0R5	GBP3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9H171	ZBP1	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:32200799		9606	UniProt		P
UniProtKB	Q9H171	ZBP1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9H1C4	UNC93B1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9H1D9	POLR3F	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9H257	CARD9	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AIV8|ensembl:ENSMUSP00000097876	9606	Ensembl		P
UniProtKB	Q9H2U1	DHX36	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9H6K1	ILRUN	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000315	IMP	PMID:29802199		9606	UniProt		P
UniProtKB	Q9H8X9	ZDHHC11	involved_in	GO:0140374	antiviral innate immune response	ECO:0000315	IMP	PMID:29429998		9606	UniProt		P
UniProtKB	Q9H8X9	ZDHHC11	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000315	IMP	PMID:29429998		9606	UniProt		P
UniProtKB	Q9HBE4	IL21	acts_upstream_of_or_within	GO:0051607	defense response to virus	ECO:0000304	TAS	PMID:28798470		9606	ARUK-UCL		P
UniProtKB	Q9HC16	APOBEC3G	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:17121840		9606	HGNC-UCL		P
UniProtKB	Q9HC16	APOBEC3G	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001419581|UniProtKB:P31941|UniProtKB:Q19Q52|UniProtKB:Q6NTF7|UniProtKB:Q7YR23|UniProtKB:Q8IUX4|UniProtKB:Q96AK3|UniProtKB:Q9HC16|UniProtKB:Q9UH17	9606	GO_Central		P
UniProtKB	Q9HC16	APOBEC3G	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:22915799		9606	UniProt		P
UniProtKB	Q9HC16	APOBEC3G	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21835787		9606	UniProt		P
UniProtKB	Q9HC16	APOBEC3G	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:12808465		9606	UniProt		P
UniProtKB	Q9HC16	APOBEC3G	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9HCE1	MOV10	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:27974568		9606	UniProt		P
UniProtKB	Q9HCL2	GPAM	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61586|ensembl:ENSMUSP00000157722	9606	Ensembl		P
UniProtKB	Q9NP55	BPIFA1	involved_in	GO:0051607	defense response to virus	ECO:0000270	IEP	PMID:21805676		9606	UniProt		P
UniProtKB	Q9NPD3	EXOSC4	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:21791617		9606	MGI		P
UniProtKB	Q9NPF7	IL23A	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NPF7	IL23A	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EQ14|ensembl:ENSMUSP00000026449	9606	Ensembl		P
UniProtKB	Q9NPF7	IL23A	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:12421946		9606	BHF-UCL		P
UniProtKB	Q9NPF7	IL23A	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9EQ14	9606	BHF-UCL		P
UniProtKB	Q9NQT4	EXOSC5	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:21791617		9606	MGI		P
UniProtKB	Q9NR30	DDX21	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NR96	TLR9	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1932389|MGI:MGI:2176882|PANTHER:PTN002934106|RGD:631352|UniProtKB:Q9NR97|UniProtKB:Q9NYK1	9606	GO_Central		P
UniProtKB	Q9NR97	TLR8	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1932389|MGI:MGI:2176882|PANTHER:PTN002934106|RGD:631352|UniProtKB:Q9NR97|UniProtKB:Q9NYK1	9606	GO_Central		P
UniProtKB	Q9NR97	TLR8	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027175	9606	InterPro		P
UniProtKB	Q9NR97	TLR8	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:16188996		9606	UniProt		P
UniProtKB	Q9NRW3	APOBEC3C	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001419581|UniProtKB:P31941|UniProtKB:Q19Q52|UniProtKB:Q6NTF7|UniProtKB:Q7YR23|UniProtKB:Q8IUX4|UniProtKB:Q96AK3|UniProtKB:Q9HC16|UniProtKB:Q9UH17	9606	GO_Central		P
UniProtKB	Q9NRW3	APOBEC3C	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NSU2	TREX1	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91XB0|ensembl:ENSMUSP00000050971	9606	Ensembl		P
UniProtKB	Q9NUD5	ZCCHC3	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000314	IDA	PMID:30193849		9606	UniProt		P
UniProtKB	Q9NUD5	ZCCHC3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NUD5	ZCCHC3	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BPK2|ensembl:ENSMUSP00000096813	9606	Ensembl		P
UniProtKB	Q9NUL5	SHFL	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26735137		9606	UniProt		P
UniProtKB	Q9NUL5	SHFL	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:27974568		9606	UniProt		P
UniProtKB	Q9NUL5	SHFL	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NUQ8	ABCF3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NV70	EXOC1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NVI7	ATAD3A	involved_in	GO:0140374	antiviral innate immune response	ECO:0000315	IMP	PMID:31522117		9606	UniProt		P
UniProtKB	Q9NVU0	POLR3E	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NW08	POLR3B	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NWF9	RNF216	involved_in	GO:0050691	regulation of defense response to virus by host	ECO:0000314	IDA	PMID:19893624		9606	UniProt		P
UniProtKB	Q9NX09	DDIT4	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9NX09	DDIT4	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q9NYK1	TLR7	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1932389|MGI:MGI:2176882|PANTHER:PTN002934106|RGD:631352|UniProtKB:Q9NR97|UniProtKB:Q9NYK1	9606	GO_Central		P
